,lat,lon
189,41.1316836,-8.6475384
190,41.1202704,-8.6211886
191,41.2474638,-8.6619917
192,41.2471129,-8.6619998
193,41.1508447,-8.6308489
194,41.1630104,-8.6613626
195,41.1628161,-8.6618913
196,41.1503657,-8.6316457
197,41.1682278,-8.6878613
198,41.167141,-8.6888945
199,41.1678403,-8.6465599
200,41.1667996,-8.6475994
201,41.167448,-8.6460254
202,41.166744,-8.6470758
203,41.1659555,-8.646402
204,41.1665448,-8.6486549
205,41.1668493,-8.6491207
206,41.1674031,-8.6515488
207,41.1669176,-8.6514856
208,41.1676594,-8.6526473
209,41.1675169,-8.6545253
210,41.1675846,-8.6545049
211,41.1674792,-8.6538508
212,41.1649604,-8.6470952
213,41.1652954,-8.6483578
214,41.1655603,-8.6484779
215,41.1655509,-8.6484205
216,41.1655189,-8.6477011
217,41.16549,-8.647711
218,41.1659133,-8.6497251
219,41.1657231,-8.6493943
220,41.1651529,-8.6494675
221,41.1656552,-8.6496213
222,41.1651223,-8.6497994
223,41.164971,-8.6488501
224,41.1654876,-8.6504359
225,41.1660791,-8.6504491
226,41.1654871,-8.6508243
227,41.1661007,-8.6517503
228,41.1659264,-8.6521233
229,41.1661344,-8.6521188
230,41.1664449,-8.6532908
231,41.166358,-8.6532052
232,41.1661087,-8.6522116
233,41.1661771,-8.6526278
234,41.1618374,-8.6504701
235,41.1624061,-8.6500612
236,41.1629812,-8.6528597
237,41.1623482,-8.6526924
238,41.1660746,-8.6532399
239,41.176411,-8.6684357
240,41.173014,-8.6715079
241,41.1973306,-8.6990835
242,41.1700241,-8.6653614
243,41.1694314,-8.6654269
244,41.1703129,-8.6659334
245,41.1695601,-8.6655431
246,41.1693407,-8.6657624
