,lat,lon
70,41.1842968,-8.6957382
71,41.1850107,-8.6949439
72,41.1840579,-8.6934204
73,41.1566614,-8.6210111
74,41.1180645,-8.6085453
75,41.1248277,-8.6053966
76,41.1261893,-8.6060437
77,41.1229558,-8.6056226
78,41.1152044,-8.6120912
79,41.1885962,-8.6971084
80,41.1881036,-8.7015216
81,41.1850915,-8.6959095
82,41.1839126,-8.695416
83,41.182761,-8.6944519
84,41.1848331,-8.6948366
85,41.1875361,-8.7005281
86,41.1544512,-8.6309195
87,41.170598,-8.6445732
88,41.1713767,-8.650785
89,41.1796606,-8.6297488
90,41.179945,-8.627126
91,41.2330974,-8.6392864
92,41.261007,-8.615994
93,41.2070339,-8.5670158
94,41.1435098,-8.6078107
95,41.1524498,-8.6304862
96,41.2373111,-8.568841
97,41.2048072,-8.5616568
98,41.2171328,-8.5522372
99,41.2178007,-8.5534616
100,41.2176394,-8.5533124
101,41.2170703,-8.5519851
102,41.2050678,-8.5466584
103,41.2346662,-8.6246272
104,41.2137307,-8.614228
105,41.213495,-8.6137961
106,41.2291214,-8.6195964
107,41.2133637,-8.5499573
108,41.2143927,-8.5492197
109,41.1949212,-8.5772869
110,41.2024272,-8.5717649
111,41.1757953,-8.6892528
112,41.1792679,-8.6818067
113,41.1781382,-8.6881552
114,41.1781655,-8.6903572
115,41.1804255,-8.5835897
116,41.1809962,-8.5827774
117,41.1810919,-8.5837628
118,41.1785366,-8.5866426
119,41.2207053,-8.7142731
120,41.1852361,-8.5821934
121,41.0508086,-8.6471003
122,41.2604873,-8.5737715
123,41.2684539,-8.5930227
124,41.2698171,-8.5923088
125,41.2697914,-8.5721414
126,41.2637659,-8.564797
127,41.2758954,-8.5739171
128,41.263428,-8.5749679
129,41.1599726,-8.5923397
130,41.1079712,-8.6611357
131,41.0579686,-8.656017
132,41.1616741,-8.602209
133,41.0696559,-8.6564329
134,41.0700188,-8.6555186
135,41.2202235,-8.5415801
136,41.1662037,-8.4344247
137,41.2098479,-8.6791599
138,41.1261381,-8.606407
139,41.1278657,-8.6074034
140,41.1260492,-8.6075335
141,41.0435491,-8.5630787
142,41.2453533,-8.648196
143,41.2083014,-8.5670107
144,41.1468174,-8.6144802
145,41.1487203,-8.6100613
146,41.1470699,-8.6103031
147,41.140827,-8.6132329
148,41.14058,-8.6120079
149,41.1401438,-8.615611
150,41.1406911,-8.6134721
151,41.1404967,-8.6139128
152,41.1406328,-8.6115355
153,41.1408881,-8.6117051
154,41.14068,-8.6120914
155,41.1407906,-8.6148368
156,41.1407688,-8.6117882
157,41.1400216,-8.615406
158,41.1405679,-8.6149754
159,41.1413052,-8.6142492
160,41.1419824,-8.6140455
161,41.1415849,-8.61439
162,41.1408361,-8.6107881
163,41.1412464,-8.6130276
164,41.1405372,-8.6126371
165,41.1430772,-8.614577
166,41.1459404,-8.6111604
167,41.1454375,-8.6130561
168,41.14284,-8.615627
169,41.1423108,-8.61744
170,41.1471553,-8.608971
171,41.145986,-8.609722
172,41.1405715,-8.6134878
173,41.140882,-8.6118767
174,41.1406253,-8.6120689
